gene	length	chrom	start	end	tss	scaling_factor
Pp2C1	6915	X	4679988	4686903	4686155	0.000144613159797542
Pp4-19C	2915	X	20421087	20424002	20422851	0.000343053173241852
PpD3	3219	3R	9747875	9751094	9748219	0.000310655483069276
PpD5	1278	2R	22041667	22042945	22042852	0.000782472613458529
PpD6	1326	2L	3109672	3110998	3109721	0.000754147812971342
PpN58A	1181	2R	21881352	21882533	21882447	0.000846740050804403
PpV	1850	X	6371065	6372915	6372815	0.000540540540540541
PpY-55A	1174	2R	17955396	17956570	17956487	0.000851788756388416
Ppa	4032	2R	22684955	22688987	22688720	0.000248015873015873
Ppat-Dpck	1777	3L	5767017	5768794	5768758	0.00056274620146314
Ppcdc	1469	2R	21691295	21692764	21691997	0.00068073519400953
Ppcs	8856	3R	19139054	19147910	19147259	0.000112917795844625
Pph13	2063	2L	577486	579549	577994	0.000484730974309258
Ppi1	3486	3R	30125633	30129119	30128937	0.000286861732644865
Ppm1	1473	3L	581337	582810	581564	0.000678886625933469
Ppn	19659	3R	28520665	28540324	28539940	5.08672872475711e-05
Ppox	1654	3R	24660197	24661851	24661724	0.00060459492140266
Ppr-Y	248272	Y	1636574	1884846	1636575	4.0278404330734e-06
Ppt1	1600	X	8688627	8690227	8689978	0.000625
Ppt2	1622	2L	11280298	11281920	11280373	0.00061652281134402
PrBP	1132	2L	8684823	8685955	8685802	0.00088339222614841
Prat	2181	3R	7909598	7911779	7911608	0.000458505272810637
Prat2	2877	3L	6911999	6914876	6913511	0.000347584289190129
Prestin	8923	3L	17898889	17907812	17901752	0.000112069931637342
Prm	12452	3L	8732858	8745310	8737849	8.030838419531e-05
ProRS-m	1689	3L	2650161	2651850	2651747	0.00059206631142688
Proc	6790	2L	7864642	7871432	7870442	0.000147275405007364
Proc-R	21571	X	4707916	4729487	4723369	4.63585369245747e-05
Prosalpha1	1375	2R	7827303	7828678	7828484	0.000727272727272727
Prosalpha2	1235	3R	12431321	12432556	12431442	0.000809716599190283
Prosalpha3	1218	2R	20994900	20996118	20994992	0.000821018062397373
Prosalpha3T	888	3R	31122527	31123415	31123380	0.00112612612612613
Prosalpha4	1317	X	16276270	16277587	16276419	0.000759301442672741
Prosalpha4T1	890	3R	20748184	20749074	20749017	0.00112359550561798
Prosalpha4T2	1497	2R	24500780	24502277	24502186	0.000668002672010688
Prosalpha5	1002	2R	17412767	17413769	17412912	0.000998003992015968
Prosalpha6	1195	2L	10221351	10222546	10221444	0.000836820083682008
Prosalpha6T	1019	2L	13232039	13233058	13232109	0.00098135426889107
Prosalpha7	1200	2R	9846636	9847836	9847716	0.000833333333333333
Prosap	80446	2R	14060456	14140902	14092159	1.24306988538896e-05
Prosbeta1	982	2R	16013805	16014787	16014695	0.0010183299389002
Prosbeta2	1368	3L	14999951	15001319	15000069	0.000730994152046784
Prosbeta2R1	1204	X	5808954	5810158	5809007	0.000830564784053156
Prosbeta2R2	1777	3R	5217751	5219528	5219435	0.00056274620146314
Prosbeta3	913	3R	9005313	9006226	9006070	0.00109529025191676
Prosbeta4	953	2L	16731180	16732133	16732032	0.00104931794333683
Prosbeta4R1	880	2L	2653046	2653926	2653148	0.00113636363636364
Prosbeta4R2	1708	2L	2655394	2657102	2655461	0.000585480093676815
Prosbeta5	1200	2R	10819978	10821178	10820074	0.000833333333333333
Prosbeta5R1	1162	2R	23308654	23309816	23309727	0.000860585197934596
Prosbeta5R2	1533	2L	17990418	17991951	17990500	0.000652315720808871
Prosbeta6	1018	3L	16609400	16610418	16610317	0.000982318271119843
Prosbeta7	1352	3R	5357012	5358364	5358074	0.000739644970414201
ProtA	2602	2L	14879050	14881652	14879617	0.000384319754035357
ProtB	1620	2L	14882101	14883721	14882686	0.000617283950617284
Prp18	1303	3R	19029968	19031271	19031192	0.000767459708365311
Prp19	3680	2R	18447361	18451041	18450907	0.000271739130434783
Prp3	2204	3L	19910300	19912504	19910689	0.000453720508166969
Prp31	2038	3L	15159100	15161138	15159171	0.000490677134445535
Prp38	1195	2R	9143956	9145151	9144129	0.000836820083682008
Prp8	8740	2R	12154258	12162998	12162692	0.00011441647597254
Prpk	743	3L	5138652	5139395	5139353	0.00134589502018843
Prtl99C	1497	3R	29835950	29837447	29836627	0.000668002672010688
Prx2540-1	1035	2R	10424436	10425471	10424533	0.000966183574879227
Prx2540-2	1043	2R	10418718	10419761	10418806	0.000958772770853308
Prx3	1309	3R	17545222	17546531	17546387	0.000763941940412529
Prx5	1831	3R	18165442	18167273	18166461	0.000546149645002731
Prx6005	1141	2L	2877091	2878232	2878136	0.000876424189307625
PsGEF	20543	X	2367121	2387664	2385725	4.86783819305846e-05
Psa	20537	3L	1502843	1523380	1518675	4.86926035935141e-05
Psc	14997	2R	12965997	12980994	12978162	6.66800026672001e-05
Psf1	691	3L	1246986	1247677	1247673	0.00144717800289436
Psf2	1174	2L	4386182	4387356	4387007	0.000851788756388416
Psf3	2508	X	10383353	10385861	10385052	0.000398724082934609
Psi	6393	2R	16861321	16867714	16867396	0.000156421085562334
Psn	2688	3L	20432468	20435156	20432843	0.00037202380952381
Pten	4730	2L	10256319	10261049	10259574	0.000211416490486258
Ptip	8806	3L	14020315	14029121	14028843	0.000113558937088349
Ptp10D	55323	X	11622015	11677338	11624104	1.80756647325705e-05
Ptp36E	4123	2L	18180884	18185007	18184116	0.000242541838467136
Ptp4E	16788	X	4939128	4955916	4940648	5.95663569216107e-05
Ptp52F	7195	2R	16171112	16178307	16176652	0.000138985406532314
Ptp61F	132764	3L	1342493	1475257	1346132	7.5321623331626e-06
Ptp69D	6623	3L	12734945	12741568	12735154	0.00015098897780462
Ptp99A	109485	3R	29377646	29487131	29479699	9.13367127917066e-06
Ptpa	1588	2L	3377002	3378590	3377100	0.000629722921914358
Ptpmeg	27953	3L	328097	356050	351627	3.57743354917182e-05
Ptpmeg2	32851	X	9626294	9659145	9630863	3.04404736537701e-05
Ptr	14572	2R	6181748	6196320	6189420	6.86247598133406e-05
Ptth	1185	2L	575711	576896	576599	0.000843881856540084
Ptx1	17928	3R	30912754	30930682	30916191	5.57786702365016e-05
Pu	7293	2R	21175315	21182608	21179294	0.000137117784176608
Pur-alpha	9241	4	558016	567257	560281	0.000108213396818526
Pura	46482	3L	7593091	7639573	7597255	2.15137042295943e-05
Pvf1	10219	X	18832682	18842901	18838056	9.78569331637147e-05
Pvf2	15099	2L	7069536	7084635	7083622	6.62295516259355e-05
Pvf3	59507	2L	7098188	7157695	7156664	1.68047456601744e-05
Pvr	18898	2L	8220980	8239878	8230193	5.29156524499947e-05
Pxd	13411	3R	17014576	17027987	17025407	7.45656550592797e-05
Pxn	28609	3L	2601455	2630064	2629309	3.49540354433919e-05
Pxt	3501	3R	17719454	17722955	17719572	0.000285632676378178
PyK	5210	3R	22367536	22372746	22369525	0.000191938579654511
Pym	982	2R	23855954	23856936	23856881	0.0010183299389002
Pzl	709420	3R	2554162	3263582	3263572	1.40960221025627e-06
QC	1621	3L	5900835	5902456	5902420	0.000616903146206046
QIL1	823	3L	17465945	17466768	17466127	0.00121506682867558
Qtzl	983	2L	11995740	11996723	11995815	0.00101729399796541
RAF2	4489	3L	16386327	16390816	16386638	0.000222766763198931
RASSF8	3845	3R	25661795	25665640	25662416	0.000260078023407022
REG	2083	X	13212325	13214408	13212590	0.000480076812289966
REPTOR	25496	3R	24557368	24582864	24562841	3.92218387197992e-05
REPTOR-BP	1104	2L	10264125	10265229	10264209	0.000905797101449275
RFeSP	1731	2L	1612429	1614160	1614075	0.000577700751010976
RIC-3	7134	2R	21017784	21024918	21019388	0.000140173815531259
RIOK1	2240	3L	11646234	11648474	11648298	0.000446428571428571
RIOK2	1913	3R	25265844	25267757	25265908	0.000522739153162572
RN-tre	5892	2R	13984815	13990707	13989835	0.000169721656483367
RNASEK	1292	2R	4186835	4188127	4188013	0.000773993808049536
RNaseMRP:RNA	381	3R	23730048	23730429	-	0.0026246719160105
RNaseP:RNA	298	3R	31217364	31217662	-	0.00335570469798658
RNaseX25	1861	3L	7970588	7972449	7970670	0.000537345513164965
RPA2	1172	2L	20924975	20926147	20926045	0.000853242320819113
RPA3	743	X	11615097	11615840	11615753	0.00134589502018843
RSG7	6260	X	16838173	16844433	16843806	0.000159744408945687
RYBP	2625	2R	22670587	22673212	22671108	0.000380952380952381
RYa	419	2R	3647346	3647765	3647398	0.00238663484486874
RYa-R	60955	3R	26996980	27057935	27028023	1.64055450742351e-05
Rab1	3031	3R	21266029	21269060	21268792	0.000329924117452986
Rab10	3353	X	20251338	20254691	20251632	0.000298240381747689
Rab11	4738	3R	21111408	21116146	21111817	0.000211059518784297
Rab14	3619	2L	14355145	14358764	14357350	0.000276319425255595
Rab18	985	X	5670827	5671812	5671660	0.00101522842639594
Rab19	1488	3L	8297018	8298506	8297261	0.000672043010752688
Rab2	2730	2R	6696739	6699469	6696885	0.000366300366300366
Rab21	1269	X	23012140	23013409	23013105	0.000788022064617809
Rab23	5380	3R	5680054	5685434	5682740	0.000185873605947955
Rab26	16253	3L	21318774	21335027	21319946	6.15271026887344e-05
Rab27	3090	X	1473884	1476974	1474832	0.000323624595469256
Rab3	7868	2R	10721335	10729203	10725029	0.00012709710218607
Rab3-GAP	4880	2L	12058304	12063184	12063155	0.000204918032786885
Rab3-GEF	24062	X	15089682	15113744	15093254	4.15593051284183e-05
Rab30	2113	2L	7030493	7032606	7032104	0.000473260766682442
Rab32	8478	2R	9177864	9186342	9179218	0.00011795234725171
Rab35	4106	X	20155766	20159872	20158946	0.000243546030199708
Rab39	1833	X	7734923	7736756	7735229	0.000545553737043099
Rab4	1517	2R	17573462	17574979	17573700	0.000659195781147001
Rab40	3316	X	12459796	12463112	12461867	0.000301568154402895
Rab5	6131	2L	2359142	2365273	2361427	0.000163105529277443
Rab6	1895	2L	12107221	12109116	12108798	0.000527704485488127
Rab7	2444	3R	23993008	23995452	23994003	0.000409165302782324
Rab8	3590	3L	19867488	19871078	19870503	0.000278551532033426
Rab9	3267	2L	19432574	19435841	19432873	0.000306091215182124
Rab9D	896	X	10589089	10589985	10589183	0.00111607142857143
Rab9Db	870	X	10622355	10623225	10623157	0.00114942528735632
Rab9E	888	X	10660955	10661843	10661757	0.00112612612612613
Rab9Fa	870	X	10950160	10951030	10950962	0.00114942528735632
Rab9Fb	877	X	10951609	10952486	10952418	0.00114025085518814
RabX1	3774	2R	23519839	23523613	23523269	0.000264970853206147
RabX2	790	X	10417429	10418219	10417497	0.00126582278481013
RabX4	1744	3R	24826665	24828409	24827958	0.000573394495412844
RabX5	1207	3L	1668901	1670108	1670083	0.000828500414250207
RabX6	1434	3L	690517	691951	690621	0.000697350069735007
Rabex-5	2584	3L	1295913	1298497	1296027	0.000386996904024768
Rac1	1804	3L	1300879	1302683	1302345	0.000554323725055432
Rac2	2428	3L	7432762	7435190	7434509	0.000411861614497529
RacGAP84C	1667	3R	7285962	7287629	7286106	0.000599880023995201
Rack1	1968	2L	7825347	7827315	7827168	0.000508130081300813
Rad1	1616	2L	2573436	2575052	2574379	0.000618811881188119
Rad17	2021	3R	14661176	14663197	14663148	0.00049480455220188
Rad23	2729	4	308093	310822	308225	0.000366434591425431
Rad51D	2038	2R	9165632	9167670	9165736	0.000490677134445535
Rad60	2034	3R	23249443	23251477	23251223	0.000491642084562439
Rad9	2508	3L	18870045	18872553	18872483	0.000398724082934609
Rae1	1237	2R	21658770	21660007	21659931	0.000808407437348424
Raf	48404	X	2295466	2343870	2340887	2.06594496322618e-05
RagA-B	1583	3R	8982732	8984315	8984223	0.000631711939355654
RagC-D	1821	2R	8161679	8163500	8163323	0.000549148819330038
Rala	15025	X	3704610	3719635	3710220	6.65557404326123e-05
Ran	3864	X	11144852	11148716	11146376	0.00025879917184265
Ran-like	1006	3L	15484396	15485402	15485357	0.00099403578528827
RanBP3	1897	3R	23750937	23752834	23752718	0.000527148128624143
RanBPM	6873	2R	10429708	10436581	10430587	0.000145496871817256
RanGAP	5358	2L	19441959	19447317	19445211	0.000186636804777902
Ranbp11	4696	2R	15682719	15687415	15682806	0.000212947189097104
Ranbp16	6682	X	15927185	15933867	15933186	0.000149655791679138
Ranbp21	5963	X	19646306	19652269	19651299	0.000167700821734027
Ranbp9	3620	3R	11412522	11416142	11412695	0.000276243093922652
Rap1	3124	3L	1859115	1862239	1861210	0.000320102432778489
Rap2l	2354	2R	24063051	24065405	24064798	0.000424808836023789
RapGAP1	81175	2L	7497805	7578980	7568817	1.23190637511549e-05
Ras64B	2322	3L	4139076	4141398	4139180	0.000430663221360896
Ras85D	2506	3R	9510561	9513067	9512290	0.000399042298483639
RasGAP1	16192	3L	9839093	9855285	9854811	6.17588932806324e-05
Rassf	3917	3R	23114014	23117931	23117537	0.000255297421496043
Rat1	3340	2L	6908083	6911423	6908167	0.00029940119760479
Ravus	1328	3R	13262733	13264061	13263997	0.000753012048192771
Rb97D	3613	3R	26872129	26875742	26875611	0.000276778300581234
Rbbp5	2206	3L	20345736	20347942	20347908	0.000453309156844968
Rbcn-3A	14742	X	6240745	6255487	6255347	6.78334011667345e-05
Rbcn-3B	7905	X	1908920	1916825	1910758	0.000126502213788741
Rbf	4389	X	797090	801479	800784	0.000227842333105491
Rbf2	2692	3R	15965446	15968138	15965607	0.00037147102526003
Rbfox1	112600	3L	10481412	10594012	10518296	8.8809946714032e-06
Rbm13	2062	X	8901699	8903761	8901799	0.000484966052376334
Rbp	27908	3R	15374635	15402543	15381186	3.58320194926186e-05
Rbp1	2082	3R	10784383	10786465	10784608	0.00048030739673391
Rbp1-like	4711	X	13380166	13384877	13384687	0.000212269157291446
Rbp2	6307	X	16448665	16454972	16448699	0.000158553987632789
Rbp4	1838	3R	13654556	13656394	13656303	0.000544069640914037
Rbp6	179438	3L	17058774	17238212	17235436	5.57295556125235e-06
Rbp9	13672	2L	2954762	2968434	2961232	7.31421884142774e-05
Rbpn-5	2618	2R	21088386	21091004	21090925	0.000381970970206264
Rbsn-5	1968	2L	8159832	8161800	8160093	0.000508130081300813
Rca1	1551	2L	6852315	6853866	6852423	0.000644745325596389
Rcc1	2511	3L	5930262	5932773	5932280	0.000398247710075667
Rcd-1	1979	X	19638767	19640746	19639311	0.000505305709954523
Rcd-1r	1183	2L	9012885	9014068	9013921	0.00084530853761623
Rcd1	4860	2R	14148263	14153123	14152413	0.000205761316872428
Rcd2	12445	3L	20527972	20540417	20538948	8.03535556448373e-05
Rcd4	796	2L	8382861	8383657	8382957	0.00125628140703518
Rcd5	2068	3L	4040529	4042597	4040630	0.000483558994197292
Rcd6	5320	2R	20628186	20633506	20630847	0.00018796992481203
Rcd7	2183	3L	19545110	19547293	19545685	0.000458085203847916
Rcp	2031	X	16884581	16886612	16884602	0.000492368291482029
Rdh	3076	3L	3825449	3828525	3825525	0.000325097529258778
Rdl	36311	3L	9145838	9182149	9177232	2.75398639530721e-05
RecQ4	5338	3L	8170640	8175978	8175855	0.000187336080929187
RecQ5	3917	3L	14628160	14632077	14631982	0.000255297421496043
Reck	12824	3L	15001238	15014062	15011519	7.79787897691828e-05
Reep1	6937	2R	22925107	22932044	22926627	0.000144154533660084
Ref1	2483	3R	7077904	7080387	7080208	0.000402738622633911
Ref2	35839	2L	12610517	12646356	12611380	2.79025642456542e-05
Reg-2	1404	3L	605165	606569	606499	0.000712250712250712
Reg-5	5402	2R	24788008	24793410	24788835	0.000185116623472788
Rel	3794	3R	9044183	9047977	9047434	0.000263574064312072
Rep	2038	2R	19492087	19494125	19492225	0.000490677134445535
Reph	7126	2L	3803545	3810671	3806751	0.000140331181588549
Reps	5682	2L	11100963	11106645	11106212	0.000175994368180218
Ret	16316	2L	21182446	21198762	21195128	6.12895317479774e-05
Rev1	3608	3L	654363	657971	654443	0.000277161862527716
RfC3	1422	2L	10419190	10420612	10419266	0.00070323488045007
RfC38	1713	2L	11128932	11130645	11130170	0.000583771161704612
RfC4	1178	3L	4134860	4136038	4135982	0.000848896434634975
Rfx	16308	3R	10361760	10378068	10372985	6.13195977434388e-05
Rga	5837	3R	5607275	5613112	5610619	0.000171320884015762
Rgk1	45377	2R	19311148	19356525	19325250	2.20375961390132e-05
Rgk2	9384	2R	18539585	18548969	18543922	0.000106564364876385
Rgk3	25830	2R	21255165	21280995	21264322	3.87146728610143e-05
Rgl	18438	3L	13906897	13925335	13919192	5.42358173337672e-05
Rh2	1596	3R	18899423	18901019	18899479	0.0006265664160401
Rh3	1390	3R	20081060	20082450	20082425	0.000719424460431655
Rh4	9990	3L	16852527	16862517	16862469	0.0001001001001001
Rh5	1679	2L	12008153	12009832	12008450	0.000595592614651578
Rh50	9830	3L	4910368	4920198	4910695	0.000101729399796541
Rh6	1541	3R	15483158	15484699	15483297	0.000648929266709929
Rh7	11277	3L	12164205	12175482	12168373	8.86760663296976e-05
Rheb	1570	3R	5568921	5570491	5569224	0.000636942675159236
Rho1	4542	2R	16102687	16107229	16103620	0.000220167327168648
RhoBTB	6156	3L	20376242	20382398	20378461	0.000162443144899285
RhoGAP100F	33961	3R	31812609	31846570	31828051	2.94455404728954e-05
RhoGAP102A	10577	4	254997	265574	255518	9.45447669471495e-05
RhoGAP15B	12944	X	16943290	16956234	16948863	7.72558714462299e-05
RhoGAP16F	4268	X	18093145	18097413	18095266	0.000234301780693533
RhoGAP18B	30975	X	19136107	19167082	19164677	3.22841000807103e-05
RhoGAP19D	40739	X	20469955	20510694	20490869	2.45465033505977e-05
RhoGAP1A	12891	X	127449	140340	133375	7.75735008920953e-05
RhoGAP54D	4459	2R	17586425	17590884	17590353	0.000224265530387979
RhoGAP5A	2234	X	5616572	5618806	5618676	0.00044762757385855
RhoGAP68F	4512	3L	12138868	12143380	12140093	0.000221631205673759
RhoGAP71E	20265	3L	15588860	15609125	15589549	4.93461633358006e-05
RhoGAP92B	9108	3R	19905164	19914272	19905312	0.000109793588054458
RhoGAP93B	14784	3R	21083043	21097827	21097269	6.76406926406926e-05
RhoGAPp190	13415	X	17639147	17652562	17650227	7.45434215430488e-05
RhoGDI	4187	3L	19928743	19932930	19930832	0.000238834487700024
RhoGEF2	17463	2R	17027190	17044653	17028997	5.72639294508389e-05
RhoGEF3	27855	3L	277437	305292	278201	3.5900197451086e-05
RhoGEF4	2312	3L	7321099	7323411	7323103	0.000432525951557093
RhoGEF64C	103470	3L	4692783	4796253	4764891	9.66463709287716e-06
RhoL	5480	3R	9497101	9502581	9498264	0.000182481751824818
RhoU	62349	X	10086527	10148876	10122198	1.60387496190797e-05
Rhp	4735	X	15788897	15793632	15790291	0.000211193241816262
Ric	2577	2R	16107440	16110017	16109845	0.000388048117966628
Rich	5172	3L	22257749	22262921	22262677	0.000193348801237432
Rif1	4838	2R	15864309	15869147	15869005	0.00020669698222406
Rim	43830	3R	17872748	17916578	17908739	2.28154232261008e-05
Rim2	8144	2L	1716244	1724388	1718487	0.00012278978388998
Rint1	2636	3L	7323619	7326255	7323729	0.000379362670713202
Rip11	12006	X	18635642	18647648	18647219	8.32916874895885e-05
Ripalpha	1573	2L	10199401	10200974	10200537	0.000635727908455181
Rlb1	1500	3R	9513327	9514827	9513364	0.000666666666666667
Rlip	3069	3R	21017684	21020753	21017779	0.000325839035516455
RluA-1	11009	2L	10463340	10474349	10472170	9.08347715505496e-05
RluA-2	5902	2L	10477073	10482975	10477387	0.000169434090138936
Rm62	8153	3R	6000426	6008579	6005126	0.000122654237703913
Rme-8	9498	2R	9167763	9177261	9176778	0.000105285323225942
Rnp4F	3768	X	5318928	5322696	5322406	0.000265392781316348
RnpS1	1713	3R	9552034	9553747	9552261	0.000583771161704612
RnrL	2917	2L	10325026	10327943	10327877	0.000342817963661296
RnrS	2248	2R	11983145	11985393	11985265	0.000444839857651246
Roc1a	1293	X	647304	648597	647449	0.000773395204949729
Roc1b	505	3L	357981	358486	358032	0.00198019801980198
Roc2	26598	2R	11652756	11679354	11678364	3.75968117903602e-05
Roe1	1529	2R	13554077	13555606	13554182	0.00065402223675605
Rok	13402	X	16624012	16637414	16635573	7.46157289956723e-05
Root	14907	3R	24113286	24128193	24120304	6.70825786543235e-05
Rop	2637	3L	4136359	4138996	4138813	0.000379218809252939
Ror	2843	2L	10251843	10254686	10251968	0.000351741118536757
Rox8	5209	3R	24043056	24048265	24045664	0.000191975427145325
RpA-70	2331	3R	8262120	8264451	8264369	0.000429000429000429
RpI1	5605	2R	14595611	14601216	14601117	0.000178412132024978
RpI12	644	3R	21777203	21777847	21777765	0.0015527950310559
RpI135	3684	2L	404285	407969	404385	0.000271444082519001
RpII140	4320	3R	14125791	14130111	14125948	0.000231481481481481
RpII15	1089	3R	14309089	14310178	14309188	0.000918273645546373
RpII18	602	3R	5371795	5372397	5371888	0.00166112956810631
